OID_,POU_INDEX,POU_ID,IDU_ID,IDU_WW2100,WRIS_ID,AREA_POU,PERCENT_POU,AREA_IDU,PERCENT_IDU,USECODE,PERMITCODE,XCOORD,YCOORD,CERTIFICATE
582,582,66666,32710,32710,82870,374720.212252537021413,7.988956258319829,31944.977122970300115,93.711865038126774,16,2,515545.018000000156462,4879628.679500000551343,-99
583,583,66785,32715,32715,82980,67422.521594586796709,31.460902738397788,23455.490339516298263,90.433982132157936,16,2,515770.089599999599159,4879675.700999999418855,-99
584,584,66666,32731,32731,82870,374720.212252537021413,0.303571732443426,58750.518788698798744,1.936229098234835,16,2,514182.217100000008941,4879770.862999999895692,-99
585,585,66666,32744,32744,82870,374720.212252537021413,2.140880120292557,231314.225902867008699,3.468144036329764,16,2,515158.614000000059605,4879658.793400000780821,-99
586,586,66785,32755,32755,82980,67422.521594586796709,0.324567061638541,64742.640186210497632,0.338001812395612,16,2,516008.033300000242889,4879783.584200000390410,-99
587,587,66785,32774,32774,82980,67422.521594586796709,56.081505746952821,37811.603000008297386,99.999900355455452,16,2,515747.610799999907613,4879859.845000000670552,-99
588,588,66666,32783,32783,82870,374720.212252537021413,19.982411483027825,75688.793704905998311,98.928957719039119,16,2,515544.842500000260770,4879894.822000000625849,-99
589,589,66785,32821,32821,82980,67422.521594586796709,0.544753410522462,121946.992043145000935,0.301185359058966,16,2,515966.426500000059605,4879971.515599999576807,-99
590,590,66666,33506,33506,82870,374720.212252537021413,1.058218274859109,1008649.475622200057842,0.393135361836291,16,2,515466.478000000119209,4880516.350999999791384,-99
591,591,68513,37405,37405,84511,2956.855670365309834,67.681347757866163,42693.862052427197341,4.687417986455871,16,2,531045.868300000205636,4886233.865800000727177,-99
592,592,69728,38539,38539,85579,135532.087703378987499,14.847360151185002,21475.909130280400859,93.700048084892700,16,2,506223.514999999664724,4888073.362199999392033,-99
593,593,69728,38639,38639,85579,135532.087703378987499,4.488833652114910,64841.387684749402979,9.382602963128861,16,2,506535.889600000344217,4888072.794900000095367,-99
594,594,69728,38829,38829,85579,135532.087703378987499,18.018971891129691,32821.504844676303037,74.406974641488148,16,2,506196.099499999545515,4888161.347100000828505,-99
595,595,69728,38868,38868,85579,135532.087703378987499,29.884423231920238,41471.177342917399073,97.665379425868537,16,2,506567.150500000454485,4888289.934200000017881,-99
596,596,69728,38875,38875,85579,135532.087703378987499,19.178824552898000,27058.871112849199562,96.062622882917026,16,2,506337.575600000098348,4888365.184399999678135,-99
597,597,69728,38927,38927,85579,135532.087703378987499,4.024498252401046,144137.335276267986046,3.784228763915003,16,2,506051.431499999947846,4887946.774299999698997,-99
598,598,69728,39284,39284,85579,135532.087703378987499,4.722545669840151,23597.534581304298626,27.123870576508779,16,2,506504.902900000102818,4888459.115499999374151,-99
599,599,66888,31638,31638,83075,1935.519988842180055,100.000000000000000,700230.022665763972327,0.276412025504660,16,2,517923.937400000169873,4878285.520700000226498,-99
600,600,66889,40797,40797,83076,61486.698372129802010,86.102879264326290,53060.709296948996780,99.775932821952622,16,2,511159.595099999569356,4890665.347300000488758,-99
601,601,66889,40828,40828,83076,61486.698372129802010,0.053892533123431,51306.975557822603150,0.064585251666919,16,2,511241.972299999557436,4890810.861800000071526,-99
602,602,66572,36954,36954,82785,222.898875544691009,100.000000000000000,270875.102322658989578,0.082288432430080,16,2,530432.861299999989569,4885686.505699999630451,-99
603,603,70748,41946,41946,86449,8173.924245142979998,100.000000000000000,1303719.873755129985511,0.626969367399414,16,2,506436.382899999618530,4892125.606000000610948,-99
604,604,66786,41460,41460,82981,67287.034037199700833,95.202584873434333,65291.809406555403257,98.111840168500635,16,2,509437.294800000265241,4892034.608999999240041,-99
605,605,66786,41496,41496,82981,67287.034037199700833,3.694990776276979,280830.736575932998676,0.885319652549012,16,2,509233.261199999600649,4891659.391499999910593,-99
606,606,68384,32305,32305,84395,126075.878715903003467,3.370592354633135,29250.668702894599846,14.527886429530570,16,2,508022.894399999640882,4879422.951500000432134,-99
607,607,68384,32578,32578,84395,126075.878715903003467,0.269210583317430,196018.737398624012712,0.173151614492565,16,2,507348.984199999831617,4879977.077999999746680,-99
608,608,68384,32747,32747,84395,126075.878715903003467,57.357782491627148,72711.409313376992941,99.453894472887569,16,2,507920.251299999654293,4879718.195100000128150,-99
609,609,68384,32758,32758,84395,126075.878715903003467,0.264759330475716,53547.642180388298584,0.623365733369029,16,2,507497.473699999973178,4879802.168800000101328,-99
610,610,68384,32764,32764,84395,126075.878715903003467,0.850386500888423,361215.822267819021363,0.296812096088521,16,2,508168.090300000272691,4879664.078999999910593,-99
611,611,68384,32766,32766,84395,126075.878715903003467,37.887273105843349,48462.960511371798930,98.563339890218998,16,2,507696.298799999989569,4879861.458000000566244,-99
612,612,67017,37376,37376,83191,2684.161606162670068,36.540011789918040,22698.281739540900162,4.321000940100811,16,2,531205.562900000251830,4886293.338099999353290,-99
613,613,67017,37513,37513,83191,2684.161606162670068,8.728326636315229,35950.373121332297160,0.651682784047168,16,2,531204.908800000324845,4886512.580499999225140,-99
614,614,67018,38832,38832,83192,93228.380599288997473,99.669334137730004,93511.912901609000983,99.367132258826018,16,2,507923.327499999664724,4887985.412000000476837,-99
615,615,70027,31568,31568,85833,67761.505629064093227,48.506208708926337,33423.551654031296493,98.339451429244932,16,2,504089.228299999609590,4878695.274199999868870,-99
616,616,70027,31636,31636,85833,67761.505629064093227,49.840701993759495,34255.070478661400557,98.592148885241912,16,2,504361.073300000280142,4878864.255200000479817,-99
617,617,23970,34745,34745,43309,1359.647631675650018,99.993615183566121,65271.673480829100299,2.082926249883168,1024,2,496156.809899999760091,4882312.899499999359250,-99
618,618,23970,34857,34857,43309,1359.648107607109978,95.667113065659237,22678.661140338699624,5.735506537843900,1024,2,496064.700500000268221,4882739.913100000470877,-99
619,619,23970,35261,35261,43309,1359.648571852450004,99.993613706548317,69563.290331792100915,1.954424142705319,1024,2,495868.868900000117719,4883060.348699999973178,-99
620,620,23970,35291,35291,43309,1359.648682063279921,99.993605935609196,219286.789283024001634,0.619992544784051,1024,2,495906.718500000424683,4882792.798699999228120,-99
621,621,23970,35344,35344,43309,1359.649129408250019,99.993588139235001,66689.586136759899091,2.038642056963939,1024,2,495641.009100000374019,4883427.168299999088049,-99
622,622,23970,35797,35797,43309,1359.649452296280060,99.993595122025553,68200.453667045600014,1.993479948161869,1024,2,496068.402599999681115,4883859.183499999344349,-99
623,623,23970,35798,35798,43309,1359.649017207450015,99.993598049803410,176526.247901074995752,0.770175534414812,1024,2,496176.708200000226498,4883505.243599999696016,-99
624,624,23970,35820,35820,43309,1359.649564306100046,99.993605387637189,70883.647640224997303,1.918020115002443,1024,2,495631.045500000007451,4883876.878000000491738,-99
625,625,23970,35852,35852,43309,1359.650112966779943,99.993609525810257,56999.547420243798115,2.385217578752882,1024,2,495286.368700000457466,4884187.153100000694394,-99
626,626,23970,35854,35854,43309,1359.649989747299969,99.993616892085868,24652.127125623301254,5.514993472543295,1024,2,495628.770800000056624,4884270.345200000330806,-99
627,627,23970,36228,36228,43309,1359.649877166189981,99.993609487591684,36969.118120572798944,3.677564025568417,1024,2,496071.760700000450015,4884312.312899999320507,-99
628,628,23970,36776,36776,43309,1359.652097865199949,59.113010936487179,56737.862868303600408,1.416569558100565,1024,2,492495.802199999801815,4885088.166500000283122,-99
629,629,23970,36840,36840,43309,1359.652708262980013,99.993629256939386,61878.446880419098306,2.197156129192769,1024,2,491985.398299999535084,4885511.111400000751019,-99
630,630,23970,36841,36841,43309,1359.652297541189910,99.993614198792827,858096.660409918986261,0.158439664850681,1024,2,492893.397099999710917,4884858.294299999251962,-99
631,631,23970,36844,36844,43309,1359.652498373729941,64.386704861405818,78285.169818197595305,1.118264727919293,1024,2,492241.866399999707937,4885442.991900000721216,-99
632,632,23970,36850,36850,43309,1359.652498373729941,35.606926950247342,45098.464454890301568,1.073496576269017,1024,2,492418.009899999946356,4885522.087200000882149,-99
633,633,23970,37241,37241,43309,1359.652887696790003,21.879160272378854,77492.819505828505498,0.383881547147518,1024,2,492544.378999999724329,4885670.279799999669194,-99
634,634,23970,37278,37278,43309,1359.653097412880015,99.993622455668657,28589.983290112799295,4.755394122262448,1024,2,491879.124499999918044,4885903.779600000008941,-99
635,635,23970,37310,37310,43309,1359.653315642910002,99.993635042593993,44163.906986105299438,3.078456746854943,1024,2,491562.326999999582767,4885913.470300000160933,-99
636,636,68883,47164,47164,84845,20501.696606064499065,0.197419721031041,86213.995144286804134,0.046946429264281,16,2,514829.824000000022352,4900453.258600000292063,-99
637,637,68883,47254,47254,84845,20501.696606064499065,99.802596168476470,21375.631546662298206,95.722203233016160,16,2,514874.920900000259280,4900763.739000000059605,-99
638,638,72974,31016,31016,88373,125633.795418491994496,1.324152610743851,64165.566477293803473,2.592641619706171,16,2,517306.299399999901652,4877898.556099999696016,-99
639,639,72974,31131,31131,88373,125633.795418491994496,1.965921389700603,28735.979445797798689,8.595014697457996,16,2,517160.066999999806285,4878194.683599999174476,-99
640,640,72974,31492,31492,88373,125633.795418491994496,1.726134300264388,158202.913770501996623,1.370776292141170,16,2,517456.808100000023842,4878345.908199999481440,-99
641,641,72974,31537,31537,88373,125633.795418491994496,21.569382733946913,59856.722221618198091,45.272165215908480,16,2,517472.623599999584258,4878620.165899999439716,-99
642,642,72974,32203,32203,88373,125633.795418491994496,32.794762909136942,41595.201383627798350,99.053025278684586,16,2,517440.896099999547005,4878915.338500000536442,-99
643,643,72974,32216,32216,88373,125633.795418491994496,25.667268759927957,41159.851202973899490,78.345190715928766,16,2,517618.241000000387430,4878991.346799999475479,-99
644,644,72974,32232,32232,88373,125633.795418491994496,10.913498538924962,99152.958555337798316,13.828172781895251,16,2,517534.667899999767542,4878785.886399999260902,-99
645,645,70889,37715,37715,86571,14660.186920983100208,100.000000000000000,446298.408238094998524,3.284839616358672,16,2,536756.165599999949336,4886740.973099999129772,-99
646,646,66878,31835,31835,83066,14450.309247455199511,62.499813721695233,91625.835017582096043,9.856844808165032,16,4,513366.285699999891222,4878713.418299999088049,-99
647,647,71590,33311,33311,87176,144666.339153183012968,25.680759687038346,38199.625871711403306,97.255965361370585,16,2,519872.575400000438094,4880616.497700000181794,-99
648,648,71590,33330,33330,87176,144666.339153183012968,36.478463599082772,59552.488698911300162,88.614361920166473,16,2,519750.312599999830127,4880687.131300000473857,-99
649,649,71590,33331,33331,87176,144666.339153183012968,33.924923000376388,51576.507682775802095,95.155617101951421,16,2,520229.293100000359118,4880749.299699999392033,-99
650,650,71450,35275,35275,87051,313818.182126906991471,8.724316805626142,28869.177835834998405,94.836411892629556,16,2,504629.341000000014901,4883099.396099999547005,-99
651,651,71450,35323,35323,87051,313818.182126906991471,38.620372593003879,123156.660315800007083,98.409416828311237,16,2,504909.480399999767542,4883144.203199999406934,-99
652,652,71450,35324,35324,87051,313818.182126906991471,11.551419087252611,36250.459456648102787,99.999983263187573,16,2,504830.059600000269711,4883340.273299999535084,-99
653,653,71450,35365,35365,87051,313818.182126906991471,0.010848563984577,735879.599059449043125,0.004626404418167,16,2,504882.003999999724329,4882719.891100000590086,-99
654,654,71450,35517,35517,87051,313818.182126906991471,0.510418087652332,135176.702752017998137,1.184956232329433,16,2,506020.418399999849498,4883819.983599999919534,-99
655,655,71450,35533,35533,87051,313818.182126906991471,0.050080756317656,52876.881023672598531,0.297223504921012,16,2,506271.127500000409782,4883883.545800000429153,-99
656,656,71450,35605,35605,87051,313818.182126906991471,7.932202445307035,25794.812926353100920,96.502710012124751,16,2,506122.510400000028312,4884043.381799999624491,-99
657,657,71450,35621,35621,87051,313818.182126906991471,0.028264197988955,122802.616668229995412,0.072228259240859,16,2,506421.350499999709427,4883961.657800000160933,-99
658,658,71450,36219,36219,87051,313818.182126906991471,28.577817276306778,91637.601834489207249,97.866361485577173,16,2,506044.153800000436604,4884194.156199999153614,-99
659,659,71450,36272,36272,87051,313818.182126906991471,1.008849040463296,30746.275760887700017,10.297025056979626,16,2,506196.222099999897182,4884566.162299999967217,-99
660,660,67019,35588,35588,83193,26015.153425976401195,83.217215994850761,21649.092129022199515,99.999973619514549,16,2,526124.427000000141561,4884071.836899999529123,-99
661,661,67019,35675,35675,83193,26015.153425976401195,14.893280566615463,46351.234157728002174,8.359021846929949,16,2,526235.559899999760091,4884215.010299999266863,-99
662,662,72258,43158,43158,87748,448871.907272363023367,0.431307439573675,194583.536529581993818,0.994954642489820,16,2,513797.616299999877810,4894399.556800000369549,-99
