timeInRun,elev_m,inflow_cms,outlfow_cms
723114,234.21,95.36,1.84
723115,235.92,73.13,1.84
723116,236.92,48.56,1.84
723117,237.59,34,1.84
723118,238.07,26.39,1.84
723119,238.58,27.07,1.84
723120,239.01,23.57,1.84
723121,239.37,20.77,1.84
723122,239.67,17.16,1.84
723123,239.93,15.4,1.84
723124,240.15,12.85,1.84
723125,240.32,11.38,1.84
723126,240.5,11.77,1.84
723127,240.72,13.49,1.84
723128,240.91,11.64,1.84
723129,241.09,10.84,1.84
723130,241.24,10.2,1.84
723131,241.38,9.72,1.84
723132,241.5,8.82,1.84
723133,241.61,8.05,1.84
723134,241.72,7.74,1.84
723135,241.82,7.45,1.84
723136,241.91,6.93,1.84
723137,242,6.77,1.84
723138,242.15,10.48,1.84
723139,242.32,11.5,1.84
723140,242.52,13.27,1.84
723141,242.7,12.06,1.84
723142,242.85,10.81,1.84
723143,242.96,8.95,1.84
723144,243.09,9.74,1.84
723145,243.29,13.7,1.84
723146,243.43,10.6,1.84
723147,243.59,11.23,1.84
723148,243.94,23.94,1.84
723149,244.4,30.78,1.84
723150,244.77,25.66,1.84
723151,245.06,20.75,1.84
723152,245.42,26.02,1.84
723153,245.98,38.32,1.84
723154,246.54,45.32,7.52
723155,246.86,44.75,22.08
723156,247.03,36.64,24.71
723157,247.2,32.84,20.9
723158,247.37,28.56,16.63
723159,247.54,26.74,14.61
723160,247.71,23.82,11.1
723161,247.87,19.83,7.89
723162,248.04,19.2,7.69
723163,248.2,36.41,24.46
723164,248.37,34.91,22.63
723165,248.53,35.38,23.65
723166,248.69,47.11,35.6
723167,248.86,44.62,32.45
723168,249.02,32.61,20.33
723169,249.18,27.44,15.7
723170,249.34,22.5,10.75
723171,249.49,20.16,8.41
723172,249.63,17.5,7.5
723173,249.69,16.13,11.2
723174,249.72,15.7,13.46
723175,249.72,15.79,15.16
723176,249.72,13.92,14.46
723177,249.65,13.47,19.17
723178,249.51,15.44,25.26
723179,249.29,14.03,31.19
723180,248.97,14.07,37.83
723181,248.77,12.64,27.55
723182,248.71,12.67,17.26
723183,248.71,10.74,10.9
723184,248.74,10.27,7.69
723185,248.75,8.44,7.99
723186,248.69,8.95,13.37
723187,248.61,7.73,13.3
723188,248.49,7.9,16.19
723189,248.4,10.38,17.04
723190,248.27,9.91,18.95
723191,248.12,10.17,21.66
723192,247.92,9.44,23.78
723193,247.69,9.45,26.1
723194,247.42,9.47,28.93
723195,247.11,8.73,30.82
723196,246.76,7.74,32.11
723197,246.42,6.73,29.82
723198,246.15,6.75,25.43
723199,245.99,11.62,22.5
723200,245.97,15.83,17.3
